meta_analytical_study,studyid,sources,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Han22,68,Cao et al. (2022),China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,225,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,10,,,,,,,unknown,511.45,84.53,3,474.62,122.78,3,,,,,,,7.8,0.06,3,7.86,0.14,3,1.18,0.04,3,1.19,0.05,3,0.01,0.00136666666666667
Han22,69,Cao et al. (2022),China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,225,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,30,,,,,,,unknown,511.45,84.53,3,782.87,123.3,3,,,,,,,7.8,0.06,3,7.76,0.09,3,1.18,0.04,3,1.12,0.04,3,-0.0599999999999998,0.00106666666666667
Han22,70,Cao et al. (2022),China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,225,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,20,,,,,,,unknown,511.45,84.53,3,605.06,170.94,3,,,,,,,7.8,0.06,3,7.82,0.17,3,1.18,0.04,3,1.18,0.07,3,0,0.00216666666666667
Han22,71,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,141,421,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,16781,1105.649747,3,17735,1061.29787,3,kg/ha/yr,75.7607223476298,4.36806020767494,3,80.0677200902935,4.21588573363431,3,,,,,,,,,,,,,,,,,,,,
Han22,72,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,141,421,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,16744,1103.211928,3,16996,1017.074632,3,kg/ha/yr,75.5936794582393,4.35842918284424,3,76.7313769751693,4.04021392325056,3,,,,,,,,,,,,,,,,,,,,
Han22,73,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,141,532,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,15072,993.048864,3,15426,923.122692,3,kg/ha/yr,68.0451467268623,3.92321097968397,3,69.6433408577878,3.66700046952596,3,,,,,,,,,,,,,,,,,,,,
Han22,74,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,141,532,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,15212,1002.273044,3,15406,921.925852,3,kg/ha/yr,68.6772009029346,3.95965269525959,3,69.5530474040632,3.66224615801354,3,,,,,,,,,,,,,,,,,,,,
Han22,75,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,158,421,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,16299,1073.892213,3,17150,1026.2903,3,kg/ha/yr,73.5846501128668,4.24259658690745,3,77.4266365688488,4.07682212189616,3,,,,,,,,,,,,,,,,,,,,
Han22,76,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,158,421,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,15312,1008.861744,3,16362,979.134804,3,kg/ha/yr,69.1286681715576,3.98568249209932,3,73.8690744920993,3.889502248307,3,,,,,,,,,,,,,,,,,,,,
Han22,77,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,158,532,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,8905,586.723735,3,11127,665.861934,3,kg/ha/yr,40.2031602708804,2.31795340857788,3,50.234762979684,2.64506120993228,3,,,,,,,,,,,,,,,,,,,,
Han22,78,Chen et al. (2023),China,37.866700000000002,102.83329999999999,field,maize,grain,irrigation and rain,158,532,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,8700,573.2169,3,10371,620.621382,3,kg/ha/yr,39.2776523702032,2.26459232505643,3,46.8216704288939,2.46534823476298,3,,,,,,,,,,,,,,,,,,,,
Han22,79,Chen et al.(2018),China,45.616700000000002,126.65,field,eggplant,vegetable,irrigation,525,424,72,72,110,clay loam,1.07,6.93,26.9,2.5,10.76,8.87,715,6.9,103.623188405797,30,61900,3000,3,65300,2000,3,kg/ha/yr,859.722222222222,49.5681444444444,3,906.944444444444,47.7542527777778,3,,,,,,,,,,,,,,,,,,,,
Han22,80,Cong et al.(2022),China,36.566699999999997,116.83329999999999,field,wheat,grain,irrigation and rain,100.5,370,225,150,150,loam,1.44,5.45,2.2,1.07,2.05607476635514,9.48,698.56,12.35,56.5635627530364,20,8351.29,136.73,3,8722.29,72.19,3,kg/ha/yr,37.1168444444445,0.54,3,38.7657333333333,0.28,3,7.19,0.96,3,20.59,2.54,3,,,,,,,1.51,0.05,3,1.44,0.03,3,-0.0700000000000001,0.00113333333333333
Han22,81,Cong et al.(2022),China,36.566699999999997,116.83329999999999,field,wheat,grain,irrigation and rain,100.5,300,225,150,150,loam,1.44,5.45,2.2,1.07,2.05607476635514,9.48,698.56,12.35,56.5635627530364,20,6684.88,20.7,3,7488.45,99.17,3,kg/ha/yr,29.7105777777778,0.08,3,33.282,0.39,3,5.42,0.33604,3,19.56,1.25184,3,,,,,,,1.53,0.06,3,1.47,0.03,3,-0.0600000000000001,0.0015
Han22,82,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,198,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,9310,613.40797,4,9820,587.64844,4,kg/ha/yr,93.1,5.3677736,4,98.2,5.1706228,4,,,,,,,,,,,,,,,,,,,,
Han22,83,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,120,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,8970,591.00639,4,9520,569.69584,4,kg/ha/yr,89.7,5.1717432,4,95.2,5.0126608,4,,,,,,,,,,,,,,,,,,,,
Han22,84,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,0,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,7440,490.19928,4,9290,555.93218,4,kg/ha/yr,74.4,4.2896064,4,92.9,4.8915566,4,,,,,,,,,,,,,,,,,,,,
Han22,85,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,198,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,9310,613.40797,4,11740,702.54508,4,kg/ha/yr,93.1,5.3677736,4,117.4,6.1815796,4,,,,,,,,,,,,,,,,,,,,
Han22,86,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,120,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,8970,591.00639,4,11220,671.42724,4,kg/ha/yr,89.7,5.1717432,4,112.2,5.9077788,4,,,,,,,,,,,,,,,,,,,,
Han22,87,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,390,0,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,7440,490.19928,4,9710,581.06582,4,kg/ha/yr,74.4,4.2896064,4,97.1,5.1127034,4,,,,,,,,,,,,,,,,,,,,
Han22,88,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,244,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,10910,718.82717,4,13220,791.11124,4,kg/ha/yr,109.1,6.2902696,4,132.2,6.9608588,4,,,,,,,,,,,,,,,,,,,,
Han22,89,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,147,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,8470,558.06289,4,11420,683.39564,4,kg/ha/yr,84.7,4.8834632,4,114.2,6.0130868,4,,,,,,,,,,,,,,,,,,,,
Han22,90,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,0,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,7020,462.52674,4,8940,534.98748,4,kg/ha/yr,70.2,4.0474512,4,89.4,4.7072676,4,,,,,,,,,,,,,,,,,,,,
Han22,91,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,244,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,10910,718.82717,4,17770,1063.39234,4,kg/ha/yr,109.1,6.2902696,4,177.7,9.3566158,4,,,,,,,,,,,,,,,,,,,,
Han22,92,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,147,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,8470,558.06289,4,15380,920.36996,4,kg/ha/yr,84.7,4.8834632,4,153.8,8.0981852,4,,,,,,,,,,,,,,,,,,,,
Han22,93,Danso et al.(2019),Gha,6.1333000000000002,-0.9,field,maize,grain,irrigation and rain,364,0,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,7020,462.52674,4,11590,693.56878,4,kg/ha/yr,70.2,4.0474512,4,115.9,6.1025986,4,,,,,,,,,,,,,,,,,,,,
Han22,94,Ding Yanhong (2018),China,41.283299999999997,7.7332999999999998,field,maize,grain,irrigation and rain,50.42,600,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,13098.5,867.54005883,3,13756.84,840.93030342,3,kg/ha/yr,17.46,1.01243936,3,18.34,0.93408196,3,,,,,,,8.37422,0.1256133,3,8.35599,0.7520391,3,,,,,,,,
Han22,95,Ding Yanhong (2018),China,41.283299999999997,7.7332999999999998,field,maize,grain,irrigation and rain,119.1,359.82,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,14158.35,932.32015723,3,14699.81,892.10897708,3,kg/ha/yr,18.88,1.08796872,3,19.6,1.04676152,3,,,,,,,8.12143,0.12182145,3,8.14908,0.7334172,3,,,,,,,,
Han22,96,Ding Yanhong (2018),China,41.283299999999997,7.7332999999999998,field,maize,grain,irrigation and rain,50.42,600,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,13167.09,932.85120645,3,14052.51,879.66603002,3,kg/ha/yr,17.56,1.08854528,3,17.74,1.0320184,3,,,,,,,8.32318,0.1248477,3,8.40703,0.7566327,3,,,,,,,,
Han22,97,Ding Yanhong (2018),China,41.283299999999997,7.7332999999999998,field,maize,grain,irrigation and rain,119.1,359.82,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,14150.29,863.0208695,3,14907.74,823.23681928,3,kg/ha/yr,18.87,1.00667376,3,19.88,0.96567436,3,,,,,,,8.10899,0.12163485,3,8.13387,0.7320483,3,,,,,,,,
Han22,98,Elbashier et al.(2018),China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,225,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,112.426,1.18299999999999,3,104.142,10.651,3,unknown,0.936883333333333,0.065389111,3,0.86785,0.07062086115,3,,,,,,,,,,,,,,,,,,,,
Han22,99,Elbashier et al.(2018),China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,225,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,160.947,5.9172,3,136.095,11.834,3,unknown,1.341225,0.0523112888,3,1.134125,0.0233671431466667,3,,,,,,,,,,,,,,,,,,,,
Han22,100,Elbashier et al.(2018),China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,225,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,53.2544,16.568,3,108.876,14.201,3,unknown,0.443786666666667,0.0500367596,3,0.9073,0.0493306550333333,3,,,,,,,,,,,,,,,,,,,,
Han22,101,Elbashier et al.(2018),China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,225,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,100.592,21.301,3,118.343,18.935,3,unknown,0.838266666666667,0.0568598667333333,3,0.986191666666667,0.0441380930666667,3,,,,,,,,,,,,,,,,,,,,
Han22,102,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,62.68966,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.384539147671,20,5480,361.06076,3,6350,379.9967,3,kg/ha/yr,54.8,3.1595488,3,63.5,3.343529,3,,,,,,,,,,,,,,,,,,,,
Han22,103,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,46.67069,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,4770,314.28099,3,5240,313.57208,3,kg/ha/yr,47.7,2.7501912,3,52.4,2.7590696,3,,,,,,,,,,,,,,,,,,,,
Han22,104,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,58.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.38,20,5440,358.42528,3,6000,359.052,3,kg/ha/yr,54.4,3.1364864,3,60,3.15924,3,,,,,,,,,,,,,,,,,,,,
Han22,105,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,37.29341,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,4460,293.85602,3,4920,294.42264,3,kg/ha/yr,44.6,2.5714576,3,49.2,2.5905768,3,,,,,,,,,,,,,,,,,,,,
Han22,106,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,54.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.384539147671,20,4850,319.55195,3,5320,318.35944,3,kg/ha/yr,48.5,2.796316,3,53.2,2.8011928,3,,,,,,,,,,,,,,,,,,,,
Han22,107,Faloye et al.(2019),Nigeria,7.2667000000000002,5.2167000000000003,field,maize,grain,irrigation,525,28.05986,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,3760,247.73512,3,4340,259.71428,3,kg/ha/yr,37.6,2.1678656,3,43.4,2.2851836,3,,,,,,,,,,,,,,,,,,,,
Han22,108,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,174,445,225,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11020,726.07474,3,12580,752.81236,3,ton/ha/yr,13.3,0.7668248,3,14.9,0.7845446,3,,,,,,,,,,,,,,,,,,,,
Han22,109,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,174,445,300,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11800,777.4666,3,12480,746.82816,3,ton/ha/yr,11.2,0.6457472,3,10.8,0.5686632,3,,,,,,,,,,,,,,,,,,,,
Han22,110,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,174,445,375,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11200,737.9344,3,12040,720.49768,3,ton/ha/yr,8.1,0.4670136,3,7.5,0.394905,3,,,,,,,,,,,,,,,,,,,,
Han22,111,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,187,500,225,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3.951,13000,856.531,3,14970,895.83474,3,ton/ha/yr,16.8,0.9686208,3,19.8,1.0425492,3,,,,,,,,,,,,,1.41009,0.02477,3,1.35092,0.0289000000000002,3,-0.0591700000000002,0.000482920966666669
Han22,112,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,187,500,300,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,4.271,13330,878.27371,3,14820,886.85844,3,ton/ha/yr,13.3,0.7668248,3,14.4,0.7582176,3,,,,,,,,,,,,,1.40046,0.02064,3,1.34128,0.01789,3,-0.05918,0.000248687233333333
Han22,113,Guo et al. (2022）,China,36.866700000000002,106,field,maize,grain,irrigation and rain,187,500,375,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,4.792,13240,872.34388,3,14100,843.7722,3,ton/ha/yr,10,0.57656,3,9.6,0.5054784,3,,,,,,,,,,,,,1.40596,0.0220199999999999,3,1.34266,0.01789,3,-0.0633000000000001,0.000268310833333332
Han22,114,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,unknown,286.03,0.92,3,357.74,0.49,3,,,,,,,,,,,,,,,,,,,,
Han22,115,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,unknown,319.99,0.36,3,496.77,0.53,3,,,,,,,,,,,,,,,,,,,,
Han22,116,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,unknown,319.99,0.36,3,405.05,0.62,3,,,,,,,,,,,,,,,,,,,,
Han22,117,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,unknown,290.89,1.75,3,367.61,0.68,3,,,,,,,,,,,,,,,,,,,,
Han22,118,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,unknown,319.99,0.36,3,324.19,0.69,3,,,,,,,,,,,,,,,,,,,,
Han22,119,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,unknown,286.03,0.92,3,320.12,0.79,3,,,,,,,,,,,,,,,,,,,,
Han22,120,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,unknown,286.03,0.92,3,376.11,0.82,3,,,,,,,,,,,,,,,,,,,,
Han22,121,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,unknown,290.89,1.75,3,384.92,0.92,3,,,,,,,,,,,,,,,,,,,,
Han22,122,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,unknown,327.79,1.44,3,507.39,0.97,3,,,,,,,,,,,,,,,,,,,,
Han22,123,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,unknown,327.79,1.44,3,477.78,1.01,3,,,,,,,,,,,,,,,,,,,,
Han22,124,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,unknown,286.03,0.92,3,356.27,1.04,3,,,,,,,,,,,,,,,,,,,,
Han22,125,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,unknown,327.79,1.44,3,495.85,1.09,3,,,,,,,,,,,,,,,,,,,,
Han22,126,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,unknown,319.99,0.36,3,468.14,1.21,3,,,,,,,,,,,,,,,,,,,,
Han22,127,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,unknown,290.89,1.75,3,330.23,1.23,3,,,,,,,,,,,,,,,,,,,,
Han22,128,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,unknown,319.99,0.36,3,473.02,1.24,3,,,,,,,,,,,,,,,,,,,,
Han22,129,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,unknown,286.03,0.92,3,311.31,1.29,3,,,,,,,,,,,,,,,,,,,,
Han22,130,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,unknown,327.79,1.44,3,349.57,1.31,3,,,,,,,,,,,,,,,,,,,,
Han22,131,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,unknown,290.89,1.75,3,312.17,1.37,3,,,,,,,,,,,,,,,,,,,,
Han22,132,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,unknown,327.79,1.44,3,435.31,1.61,3,,,,,,,,,,,,,,,,,,,,
Han22,133,Guo Lili (2021）,China,34.283299999999997,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,unknown,290.89,1.75,3,373.07,1.89,3,,,,,,,,,,,,,,,,,,,,
Han22,134,Haque et al. (2021),Malaysia,3,101.1833,pot,rice,grain,irrigation,525,134.667,121,100,29,clay,1.44,5.14,53.6,4,13.4,8.5,521.1,11.3,46.1,10,4028.1458373,265.402444782185,4,5772.2854878,345.425108160928,4,unknown,33.2904614652893,1.29025986886316,4,47.7048387421488,1.68852177819234,4,,,,,,,,,,,,,,,,,,,,
Han22,135,Haque et al. (2021),Malaysia,3,101.1833,pot,rice,grain,irrigation,525,98,121,100,29,clay,1.44,5.14,53.6,4,13.4,7.12,248.6,3.8,65.4,10,3565.9946,234.9526862102,4,5772.0726,345.4123685292,4,unknown,29.4710297520661,1.69918169138512,4,47.703079338843,2.51175793950744,4,,,,,,,,,,,,,,,,,,,,
Han22,136,Haque et al. (2021),Malaysia,3,101.1833,pot,rice,grain,irrigation,525,130,121,100,29,clay,1.44,5.14,53.6,4,13.4,8.5,521.1,11.3,46.1,10,4730.401,311.671930687,4,7095.595,424.61459599,4,unknown,39.0942231404959,2.25401652938843,4,58.6412809917355,3.08769800933884,4,,,,,,,,,,,,,,,,,,,,
Han22,137,Haque et al. (2021),Malaysia,3,101.1833,pot,rice,grain,irrigation,525,102.667,121,100,29,clay,1.44,5.14,9.5,4,13.4,7.12,248.6,3.8,65.4,10,3070.9650373,202.336673412585,4,4653.9361768,278.500848692066,4,unknown,25.3798763413223,1.46330215033528,4,38.4622824528926,2.02519302027461,4,,,,,,,,,,,,,,,,,,,,
Han22,138,He et al.(2018),China,31.2,120.8,field,wheat,grain,rainfed,444.0983,225,125,100,40,silty clay loam,1.25,5.6,20.26,1.81,11.1933701657459,10.7,493,11.6,42.5,15,4713,74,4,5088,156,4,kg/ha/yr,49.1,0.7,4,59.2,1.1,4,20.57,0.17,4,23.8,0.68,4,5.17,0.04,4,6.07,0.06,4,1.27,0.01,4,1.13,0.02,4,-0.14,0.000125
Han22,139,He et al.(2018),China,31.2,120.8,field,wheat,grain,rainfed,444.0983,225,125,100,40,silty clay loam,1.25,5.6,20.26,1.81,11.1933701657459,10.7,493,11.6,42.5,7.5,4713,74,4,4913,83,4,kg/ha/yr,49.1,0.7,4,56.9,1.7,4,20.57,0.17,4,25.51,0.18,4,5.17,0.04,4,6.19,0.04,4,1.27,0.01,4,1.09,0.02,4,-0.18,0.000125
Han22,140,He et al.(2018),China,31.2,120.8,field,wheat,grain,rainfed,444.0983,225,125,100,40,silty clay loam,1.25,5.6,20.26,1.81,11.1933701657459,10.7,493,11.6,42.5,7.5,4888,72,4,5013,151,4,kg/ha/yr,58.4,1,4,65.9,1.8,4,20.41,0.1,4,23.91,0.37,4,5.66,0.02,4,6.09,0.06,4,1.26,0.01,4,1.15,0.01,4,-0.11,5e-05
