meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,1940,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,38.3,1.4,0.0956519061431401,,1.5523,0.0988910024301389,,33.66666667,15.63333333,33.66666667,15.63333333,-0.327093696955199,-0.116191829706852,2.56008029632969,0.115519806874158,-0.209336408276515,1.0520703009589,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.884749536531375,1.04088840071208,-1.062071550176
Wu22,1941,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,57.5,1.4,0.0956519061431401,,1.5175,0.0966740296255464,,33.66666667,15.63333333,33.66666667,15.63333333,-0.327093696955199,-0.116191829706852,2.56008029632969,0.115519806874158,-0.209336408276515,1.0520703009589,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.77406456038026,1.04088840071208,-1.062071550176
Wu22,1942,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,76.6,1.4,0.0956519061431401,,1.494,0.0951769359212958,,33.66666667,15.63333333,33.66666667,15.63333333,-0.327093696955199,-0.116191829706852,2.56008029632969,0.115519806874158,-0.209336408276515,1.0520703009589,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.6587477351466,1.04088840071208,-1.062071550176
Wu22,1943,42,-93.6,unknown,unknown,grain,rainfed,75.47241499,225,433.5,100,80,silty clay loam,1.43,6.46666666666667,9.5,0.95,9.8,489.6,9.8,95.8,1.4,0.0956519061431401,,1.481,0.0943487564253274,,33.66666667,15.63333333,33.66666667,15.63333333,-0.327093696955199,-0.116191829706852,2.56008029632969,0.115519806874158,-0.209336408276515,1.0520703009589,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.54806275899548,1.04088840071208,-1.062071550176
Wu22,2030,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,1.4,0.0956519061431401,,1.3457,0.0857293190557482,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.667348850309872,-0.293249471976293
Wu22,2031,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,1.4,0.0956519061431401,,1.3642,0.0869078821846263,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.430695602911766,0.667348850309872,-0.293249471976293
Wu22,2032,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,1.4,0.0956519061431401,,1.297,0.0826268312516202,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.0369884308953331,0.667348850309872,-0.293249471976293
Wu22,2033,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,1.4,0.0956519061431401,,1.3248,0.0843978612506912,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.667348850309872,-0.293249471976293
Wu22,2034,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,1.4,0.0956519061431401,,1.3457,0.0857293190557482,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.430695602911766,0.667348850309872,-0.293249471976293
Wu22,2035,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,1.4,0.0956519061431401,,1.3411,0.0854362709264055,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.0369884308953331,0.667348850309872,-0.293249471976293
Wu22,2036,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,0,1.4,0.0956519061431401,,1.3318,0.0848438040562127,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.667348850309872,-0.293249471976293
Wu22,2037,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,9.9,1.4,0.0956519061431401,,1.348,0.0858758431204195,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.430695602911766,0.667348850309872,-0.293249471976293
Wu22,2038,42,-93.8,unknown,unknown,grain,rainfed,75.47241499,225,224,100,80,clay loam,1.53,6.56666666666667,9.5,0.95,9.8,489.6,9.8,18.4,1.4,0.0956519061431401,,1.3411,0.0854362709264055,,31.06666667,23.6,31.06666667,23.6,-0.327093696955199,-0.116191829706852,0.668038430850493,0.115519806874158,-0.209336408276515,1.58317508804233,0.202029411515249,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.0369884308953331,0.667348850309872,-0.293249471976293
Wu22,2269,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,0,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,0,1.11,0.0758382970134897,,1.14,0.0726249711849245,,32.46666667,32.8,32.46666667,32.8,0.0896367077575828,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.0429712055003869,-0.470945113497808,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.868485531295679,0.59459527067783
Wu22,2270,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,0,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,1.11,0.0758382970134897,,1.06,0.0675284819789649,,32.46666667,32.8,32.46666667,32.8,0.0896367077575828,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.0429712055003869,-0.470945113497808,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,0.868485531295679,0.59459527067783
Wu22,2271,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,80,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,1.11,0.0758382970134897,,1.06,0.0675284819789649,,32.46666667,32.8,32.46666667,32.8,0.0896367077575828,-0.116191829706852,-0.632458125851199,0.115519806874158,-0.209336408276515,0.0429712055003869,-0.470945113497808,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,0.868485531295679,0.59459527067783
Wu22,2272,26.2,92.8,unknown,unknown,grain,rainfed,173.3666698,225,40,100,80,clay loam,1.24,5.7,9.5,0.95,9.8,489.6,9.8,5,1.11,0.0758382970134897,,1.04,0.066254359677475,,32.46666667,32.8,32.46666667,32.8,0.0896367077575828,-0.116191829706852,-0.993707169379446,0.115519806874158,-0.209336408276515,0.0429712055003869,-0.470945113497808,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,0.868485531295679,0.59459527067783
Wu22,1818,34.3,108.1,unknown,unknown,grain,rainfed,54.99626535,225,225,100,80,silty clay loam,1.36,7.9,9.5,0.95,9.8,489.6,9.8,0,1.3,0.0888196271329158,,1.27,0.0809067661446089,,27.36666667,19.13333333,27.36666667,19.13333333,-0.414259528525174,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.680296950000503,1.23737483461226,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.135773336275956,-0.724304528514109
Wu22,1819,34.3,108.1,unknown,unknown,grain,rainfed,54.99626535,225,225,100,80,silty clay loam,1.36,7.9,9.5,0.95,9.8,489.6,9.8,20,1.3,0.0888196271329158,,1.21,0.0770843992401392,,27.36666667,19.13333333,27.36666667,19.13333333,-0.414259528525174,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.680296950000503,1.23737483461226,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,0.135773336275956,-0.724304528514109
Wu22,1820,34.3,108.1,unknown,unknown,grain,rainfed,54.99626535,225,225,100,80,silty clay loam,1.36,7.9,9.5,0.95,9.8,489.6,9.8,40,1.3,0.0888196271329158,,1.16,0.0738990934864144,,27.36666667,19.13333333,27.36666667,19.13333333,-0.414259528525174,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.680296950000503,1.23737483461226,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,0.135773336275956,-0.724304528514109
Wu22,1821,34.3,108.1,unknown,unknown,grain,rainfed,54.99626535,225,225,100,80,silty clay loam,1.36,7.9,9.5,0.95,9.8,489.6,9.8,60,1.3,0.0888196271329158,,1.14,0.0726249711849245,,27.36666667,19.13333333,27.36666667,19.13333333,-0.414259528525174,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.680296950000503,1.23737483461226,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,0.135773336275956,-0.724304528514109
Wu22,1822,34.3,108.1,unknown,unknown,grain,rainfed,54.99626535,225,225,100,80,silty clay loam,1.36,7.9,9.5,0.95,9.8,489.6,9.8,80,1.3,0.0888196271329158,,1.09,0.0694396654311998,,27.36666667,19.13333333,27.36666667,19.13333333,-0.414259528525174,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.680296950000503,1.23737483461226,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.81623060395317,0.135773336275956,-0.724304528514109
Wu22,1890,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,90,100,80,clay,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.32,0.0901860829349607,,1.0122,0.064483329678404,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1891,60.2,25,unknown,unknown,grain,rainfed,107.6649443,225,90,100,80,clay,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.32,0.0901860829349607,,1.0494,0.0668531971591753,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,1828,32.6,120.9,unknown,unknown,grain,rainfed,88.94741559,225,337.95,100,80,silt loam,1.28,7.6,9.5,0.95,9.8,489.6,9.8,0,1.37,0.0936022224400729,,1.39,0.0885514999535483,,23,18.03333333,23,18.03333333,-0.269731367935566,-0.116191829706852,1.69714664360159,0.115519806874158,-0.209336408276515,0.255413120333759,1.00442211441543,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.491581550134861,-0.830459878179275
Wu22,1829,32.6,120.9,unknown,unknown,grain,rainfed,88.94741559,225,337.95,100,80,silt loam,1.28,7.6,9.5,0.95,9.8,489.6,9.8,7.5,1.37,0.0936022224400729,,1.37,0.0872773776520584,,23,18.03333333,23,18.03333333,-0.269731367935566,-0.116191829706852,1.69714664360159,0.115519806874158,-0.209336408276515,0.255413120333759,1.00442211441543,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,-0.491581550134861,-0.830459878179275
Wu22,1830,32.6,120.9,unknown,unknown,grain,rainfed,88.94741559,225,337.95,100,80,silt loam,1.28,7.6,9.5,0.95,9.8,489.6,9.8,30,1.37,0.0936022224400729,,1.26,0.0802697049938639,,23,18.03333333,23,18.03333333,-0.269731367935566,-0.116191829706852,1.69714664360159,0.115519806874158,-0.209336408276515,0.255413120333759,1.00442211441543,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.491581550134861,-0.830459878179275
Wu22,1900,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.34,0.0853661941998236,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1901,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,1.34,0.0915525387370056,,1.36,0.0866403165013135,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,0.194200076086312,-0.0801865789993993
Wu22,1902,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.34,0.0915525387370056,,1.28,0.0815438272953538,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,1903,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.35,0.0860032553505685,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1904,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,1.34,0.0915525387370056,,1.34,0.0853661941998236,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,0.194200076086312,-0.0801865789993993
Wu22,1905,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,225,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.34,0.0915525387370056,,1.31,0.0834550107475887,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,1906,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.37,0.0872773776520584,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1907,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,1.34,0.0915525387370056,,1.32,0.0840920718983337,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,0.194200076086312,-0.0801865789993993
Wu22,1908,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.34,0.0915525387370056,,1.23,0.0783585215416291,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
Wu22,1909,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.32,0.0840920718983337,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,1910,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,7.5,1.34,0.0915525387370056,,1.29,0.0821808884460988,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.541859980892876,0.194200076086312,-0.0801865789993993
Wu22,1911,32.8,120.9,unknown,unknown,grain,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,30,1.34,0.0915525387370056,,1.28,0.0815438272953538,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,0.194200076086312,-0.0801865789993993
