meta_analytical_study,no.,sources,year_of_experiment,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Han22,65,Cao et al. (2022),,China,31.95,118.83329999999999,field,maize,grain,irrigation,525,0.85,200,100,100,sandy loam,1.44,5.45,8.76,0.85,11.7469879518072,9.47,16.8,8.1,60.5527123848516,5,8750,200,3,8960,190,3,ton/ha/yr,43.75,2.14,3,44.8,2.39,3,,,,,,,,,,,,,,,,,,,1.05,3.43056666666667
Han22,66,Cao et al. (2022),,China,31.95,118.83329999999999,field,maize,grain,rainfed,525,0.85,100,100,100,sandy loam,1.44,5.45,19.76,0.85,11.7469879518072,9.47,16.8,8.1,60.5527123848516,15,7320,100,3,7340,520,3,ton/ha/yr,73.2,1.85,3,73.4,2.42,3,,,,,,,,,,,,,,,,,,,0.200000000000003,3.09296666666667
Han22,67,Cao et al. (2022),,China,31.95,118.83329999999999,field,maize,grain,irrigation,525,0.85,200,100,100,sandy loam,1.44,5.45,16.76,0.85,11.7469879518072,9.47,16.8,8.1,60.5527123848516,15,8750,100,3,8800,830,3,ton/ha/yr,43.75,1.85,3,44,2.61,3,,,,,,,,,,,,,,,,,,,0.25,3.41153333333333
Han22,68,Cao et al. (2022),,China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,0.85,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,10,,,,,,,,511.45,84.53,3,474.62,122.78,3,,,,,,,7.8,0.06,3,7.86,0.14,3,1.18,0.04,3,1.19,0.05,3,-36.83,7406.74976666667
Han22,69,Cao et al. (2022),,China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,0.85,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,30,,,,,,,,511.45,84.53,3,782.87,123.3,3,,,,,,,7.8,0.06,3,7.76,0.09,3,1.18,0.04,3,1.12,0.04,3,271.42,7449.40363333333
Han22,70,Cao et al. (2022),,China,35.75,106.15,field,cabbage,vegetable,irrigation,146.8,0.85,300,75,300,clay,1.07,7.83,33.43,0.85,11.7469879518072,9.5,69.57,3.98,17.4798994974874,20,,,,,,,,511.45,84.53,3,605.06,170.94,3,,,,,,,7.8,0.06,3,7.82,0.17,3,1.18,0.04,3,1.18,0.07,3,93.61,12121.9348333333
Han22,71,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,141,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,16781,1105.649747,3,17735,1061.29787,3,kg/ha/yr,75.7607223476298,4.36806020767494,3,80.0677200902935,4.21588573363431,3,,,,,,,,,,,,,,,,,,,4.30699774266365,12.2845474989782
Han22,72,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,141,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,16744,1103.211928,3,16996,1017.074632,3,kg/ha/yr,75.5936794582393,4.35842918284424,3,76.7313769751693,4.04021392325056,3,,,,,,,,,,,,,,,,,,,1.13769751693002,11.7730778291654
Han22,73,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,141,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,15072,993.048864,3,15426,923.122692,3,kg/ha/yr,68.0451467268623,3.92321097968397,3,69.6433408577878,3.66700046952596,3,,,,,,,,,,,,,,,,,,,1.59819413092551,9.61282561153883
Han22,74,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,141,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,15212,1002.273044,3,15406,921.925852,3,kg/ha/yr,68.6772009029346,3.95965269525959,3,69.5530474040632,3.66224615801354,3,,,,,,,,,,,,,,,,,,,0.875846501128663,9.69696546298718
Han22,75,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,158,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,16299,1073.892213,3,17150,1026.2903,3,kg/ha/yr,73.5846501128668,4.24259658690745,3,77.4266365688488,4.07682212189616,3,,,,,,,,,,,,,,,,,,,3.84198645598195,11.5400348042736
Han22,76,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,158,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,15312,1008.861744,3,16362,979.134804,3,kg/ha/yr,69.1286681715576,3.98568249209932,3,73.8690744920993,3.889502248307,3,,,,,,,,,,,,,,,,,,,4.74040632054177,10.3379642224708
Han22,77,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,158,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,10,8905,586.723735,3,11127,665.861934,3,kg/ha/yr,40.2031602708804,2.31795340857788,3,50.234762979684,2.64506120993228,3,,,,,,,,,,,,,,,,,,,10.0316027088036,4.12308560287541
Han22,78,Chen et al. (2023),,China,37.8667,102.83329999999999,field,maize,grain,irrigation and rain,158,0.85,221.5,226.5,54,sandy loam,1.5,8.3699999999999992,8.7,0.85,11.7469879518072,9.47,467.2,9.9,60.5527123848516,60,8700,573.2169,3,10371,620.621382,3,kg/ha/yr,39.2776523702032,2.26459232505643,3,46.8216704288939,2.46534823476298,3,,,,,,,,,,,,,,,,,,,7.54401805869075,3.73544010578448
Han22,79,Chen et al.(2018),,China,45.6167,126.65,field,eggplant,vegetable,irrigation,525,424,72,72,110,clay loam,1.07,6.93,26.9,2.5,10.76,8.87,715,6.9,103.623188405797,30,61900,3000,3,65300,2000,3,kg/ha/yr,859.722222222222,49.5681444444444,3,906.944444444444,47.7542527777778,3,,,,,,,,,,,,,,,,,,,47.2222222222223,1579.15653400974
Han22,80,Cong et al.(2022),,China,36.5667,116.83329999999999,field,wheat,grain,irrigation and rain,100.5,5.45,225,150,150,loam,1.44,5.45,2.2,1.07,2.05607476635514,9.48,698.56,12.35,56.5635627530364,20,8351.29,136.73,3,8722.29,72.19,3,kg/ha/yr,37.1168444444445,0.54,3,38.7657333333333,0.28,3,7.19,0.96,3,20.59,2.54,3,,,,,,,1.51,0.05,3,1.44,0.03,3,1.64888888888889,0.123333333333333
Han22,81,Cong et al.(2022),,China,36.5667,116.83329999999999,field,wheat,grain,irrigation and rain,100.5,5.45,225,150,150,loam,1.44,5.45,2.2,1.07,2.05607476635514,9.48,698.56,12.35,56.5635627530364,20,6684.88,20.7,3,7488.45,99.17,3,kg/ha/yr,29.7105777777778,0.08,3,33.282,0.39,3,5.42,0.33604,3,19.56,1.25184,3,,,,,,,1.53,0.06,3,1.47,0.03,3,3.57142222222222,0.0528333333333333
Han22,82,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,9310,613.40797,4,9820,587.64844,4,kg/ha/yr,93.1,5.3677736,4,98.2,5.1706228,4,,,,,,,,,,,,,,,,,,,5.10000000000001,13.8870833901842
Han22,83,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,8970,591.00639,4,9520,569.69584,4,kg/ha/yr,89.7,5.1717432,4,95.2,5.0126608,4,,,,,,,,,,,,,,,,,,,5.5,12.9684240056507
Han22,84,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,7440,490.19928,4,9290,555.93218,4,kg/ha/yr,74.4,4.2896064,4,92.9,4.8915566,4,,,,,,,,,,,,,,,,,,,18.5,10.5820122594811
Han22,85,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,9310,613.40797,4,11740,702.54508,4,kg/ha/yr,93.1,5.3677736,4,117.4,6.1815796,4,,,,,,,,,,,,,,,,,,,24.3,16.7562299429983
Han22,86,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,8970,591.00639,4,11220,671.42724,4,kg/ha/yr,89.7,5.1717432,4,112.2,5.9077788,4,,,,,,,,,,,,,,,,,,,22.5,15.4121945191189
Han22,87,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,7440,490.19928,4,9710,581.06582,4,kg/ha/yr,74.4,4.2896064,4,97.1,5.1127034,4,,,,,,,,,,,,,,,,,,,22.7,11.1351147808231
Han22,88,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,10910,718.82717,4,13220,791.11124,4,kg/ha/yr,109.1,6.2902696,4,132.2,6.9608588,4,,,,,,,,,,,,,,,,,,,23.1,22.0052617185554
Han22,89,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,8470,558.06289,4,11420,683.39564,4,kg/ha/yr,84.7,4.8834632,4,114.2,6.0130868,4,,,,,,,,,,,,,,,,,,,29.5,15.0013564225221
Han22,90,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,15,7020,462.52674,4,8940,534.98748,4,kg/ha/yr,70.2,4.0474512,4,89.4,4.7072676,4,,,,,,,,,,,,,,,,,,,19.2,9.6350573685978
Han22,91,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,10910,718.82717,4,17770,1063.39234,4,kg/ha/yr,109.1,6.2902696,4,177.7,9.3566158,4,,,,,,,,,,,,,,,,,,,68.6,31.7784377173735
Han22,92,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,8470,558.06289,4,15380,920.36996,4,kg/ha/yr,84.7,4.8834632,4,153.8,8.0981852,4,,,,,,,,,,,,,,,,,,,69.1,22.3572040898133
Han22,93,Danso et al.(2019),,Gha,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0.85,100,100,60,sand,1.52,5.5,1.33,0.85,11.7469879518072,9.47,467.2,1,60.5527123848516,30,7020,462.52674,4,11590,693.56878,4,kg/ha/yr,70.2,4.0474512,4,115.9,6.1025986,4,,,,,,,,,,,,,,,,,,,45.7,13.4058927222759
Han22,94,Ding Yanhong (2018),,China,41.2833,7.7332999999999998,field,maize,grain,irrigation and rain,50.42,75,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,13098.5,867.54005883,3,13756.84,840.93030342,3,kg/ha/yr,17.46,1.01243936,3,18.34,0.93408196,3,,,,,,,8.37422,0.1256133,3,8.35599,0.7520391,3,,,,,,,0.879999999999999,0.632514188558217
Han22,95,Ding Yanhong (2018),,China,41.2833,7.7332999999999998,field,maize,grain,irrigation and rain,119.1,75,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,14158.35,932.32015723,3,14699.81,892.10897708,3,kg/ha/yr,18.88,1.08796872,3,19.6,1.04676152,3,,,,,,,8.12143,0.12182145,3,8.14908,0.7334172,3,,,,,,,0.720000000000002,0.759795205150383
Han22,96,Ding Yanhong (2018),,China,41.2833,7.7332999999999998,field,maize,grain,irrigation and rain,50.42,75,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,13167.09,932.85120645,3,14052.51,879.66603002,3,kg/ha/yr,17.56,1.08854528,3,17.74,1.0320184,3,,,,,,,8.32318,0.1248477,3,8.40703,0.7566327,3,,,,,,,0.18,0.74999760151628
Han22,97,Ding Yanhong (2018),,China,41.2833,7.7332999999999998,field,maize,grain,irrigation and rain,119.1,75,750,30,75,silt loam,1.39,7.6,12,0.9,13.3333333333333,9.28,722.1,15.6,46.2884615384615,30,14150.29,863.0208695,3,14907.74,823.23681928,3,kg/ha/yr,18.87,1.00667376,3,19.88,0.96567436,3,,,,,,,8.10899,0.12163485,3,8.13387,0.7320483,3,,,,,,,1.01,0.648639676211316
Han22,98,Elbashier et al.(2018),,China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,0.85,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,112.426,1.18299999999999,3,104.142,10.651,3,,0.936883333333333,0.065389111,3,0.86785,0.07062086115,3,,,,,,,,,,,,,,,,,,,-0.0690333333333334,0.00308768062231263
Han22,99,Elbashier et al.(2018),,China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,0.85,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,160.947,5.9172,3,136.095,11.834,3,,1.341225,0.0523112888,3,1.134125,0.0233671431466667,3,,,,,,,,,,,,,,,,,,,-0.2071,0.00109416477158461
Han22,100,Elbashier et al.(2018),,China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,0.85,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,53.2544,16.568,3,108.876,14.201,3,,0.443786666666667,0.0500367596,3,0.9073,0.0493306550333333,3,,,,,,,,,,,,,,,,,,,0.463513333333333,0.00164573027909531
Han22,101,Elbashier et al.(2018),,China,31.95,118.83329999999999,pot,melon,fruit,irrigation,525,0.85,120,150,150,clay loam,1.44,7.7,9.5,0.85,11.7469879518072,6.5,24,1.4,17.1428571428571,10,100.592,21.301,3,118.343,18.935,3,,0.838266666666667,0.0568598667333333,3,0.986191666666667,0.0441380930666667,3,,,,,,,,,,,,,,,,,,,0.147925,0.00172707190149805
Han22,102,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,62.68966,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.384539147671,20,5480,361.06076,3,6350,379.9967,3,kg/ha/yr,54.8,3.1595488,3,63.5,3.343529,3,,,,,,,,,,,,,,,,,,,8.7,7.05397826447415
Han22,103,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,46.67069,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,4770,314.28099,3,5240,313.57208,3,kg/ha/yr,47.7,2.7501912,3,52.4,2.7590696,3,,,,,,,,,,,,,,,,,,,4.7,5.05867223140053
Han22,104,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,58.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.38,20,5440,358.42528,3,6000,359.052,3,kg/ha/yr,54.4,3.1364864,3,60,3.15924,3,,,,,,,,,,,,,,,,,,,5.6,6.60611477166165
Han22,105,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,37.29341,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,4460,293.85602,3,4920,294.42264,3,kg/ha/yr,44.6,2.5714576,3,49.2,2.5905768,3,,,,,,,,,,,,,,,,,,,4.6,4.44116078176533
Han22,106,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,54.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,2.04347826086957,9.42,690,10.09,68.384539147671,20,4850,319.55195,3,5320,318.35944,3,kg/ha/yr,48.5,2.796316,3,53.2,2.8011928,3,,,,,,,,,,,,,,,,,,,4.7,5.22202142487595
Han22,107,Faloye et al.(2019),,Nigeria,7.2667,5.2167000000000003,field,maize,grain,irrigation,525,28.05986,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,6.55555555555556,9.42,690,10.09,68.384539147671,20,3760,247.73512,3,4340,259.71428,3,kg/ha/yr,37.6,2.1678656,3,43.4,2.2851836,3,,,,,,,,,,,,,,,,,,,5.8,3.30723511512411
Han22,108,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,174,5.45,225,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11020,726.07474,3,12580,752.81236,3,ton/ha/yr,13.3,0.7668248,3,14.9,0.7845446,3,,,,,,,,,,,,,,,,,,,1.6,0.401176834428067
Han22,109,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,174,5.45,300,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11800,777.4666,3,12480,746.82816,3,ton/ha/yr,11.2,0.6457472,3,10.8,0.5686632,3,,,,,,,,,,,,,,,,,,,-0.399999999999999,0.246789093780693
Han22,110,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,174,5.45,375,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3,11200,737.9344,3,12040,720.49768,3,ton/ha/yr,8.1,0.4670136,3,7.5,0.394905,3,,,,,,,,,,,,,,,,,,,-0.6,0.12468388720332
Han22,111,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,187,5.45,225,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,3.951,13000,856.531,3,14970,895.83474,3,ton/ha/yr,16.8,0.9686208,3,19.8,1.0425492,3,,,,,,,,,,,,,1.41009,0.02477,3,1.35092,0.0289000000000002,3,3,0.67504502953776
Han22,112,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,187,5.45,300,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,4.271,13330,878.27371,3,14820,886.85844,3,ton/ha/yr,13.3,0.7668248,3,14.4,0.7582176,3,,,,,,,,,,,,,1.40046,0.02064,3,1.34128,0.01789,3,1.1,0.387638067614933
Han22,113,Guo et al. (2022）,,China,36.8667,106,field,maize,grain,irrigation and rain,187,5.45,375,120,75,sandy loam,1.4,5.45,8.2,0.7,11.7142857142857,9.3,439.01,11.83,37.1098901098901,4.792,13240,872.34388,3,14100,843.7722,3,ton/ha/yr,10,0.57656,3,9.6,0.5054784,3,,,,,,,,,,,,,1.40596,0.0220199999999999,3,1.34266,0.01789,3,-0.4,0.195976615488853
Han22,114,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,,286.03,0.92,3,357.74,0.49,3,,,,,,,,,,,,,,,,,,,71.71,0.362166666666667
Han22,115,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,,319.99,0.36,3,496.77,0.53,3,,,,,,,,,,,,,,,,,,,176.78,0.136833333333333
Han22,116,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,,319.99,0.36,3,405.05,0.62,3,,,,,,,,,,,,,,,,,,,85.06,0.171333333333333
Han22,117,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,,290.89,1.75,3,367.61,0.68,3,,,,,,,,,,,,,,,,,,,76.72,1.17496666666667
Han22,118,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,,319.99,0.36,3,324.19,0.69,3,,,,,,,,,,,,,,,,,,,4.19999999999999,0.2019
Han22,119,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,,286.03,0.92,3,320.12,0.79,3,,,,,,,,,,,,,,,,,,,34.09,0.490166666666667
Han22,120,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,,286.03,0.92,3,376.11,0.82,3,,,,,,,,,,,,,,,,,,,90.08,0.506266666666667
Han22,121,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,,290.89,1.75,3,384.92,0.92,3,,,,,,,,,,,,,,,,,,,94.03,1.30296666666667
Han22,122,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,50,,,,,,,,327.79,1.44,3,507.39,0.97,3,,,,,,,,,,,,,,,,,,,179.6,1.00483333333333
Han22,123,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,,327.79,1.44,3,477.78,1.01,3,,,,,,,,,,,,,,,,,,,149.99,1.03123333333333
Han22,124,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,,286.03,0.92,3,356.27,1.04,3,,,,,,,,,,,,,,,,,,,70.24,0.642666666666667
Han22,125,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,,327.79,1.44,3,495.85,1.09,3,,,,,,,,,,,,,,,,,,,168.06,1.08723333333333
Han22,126,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,,319.99,0.36,3,468.14,1.21,3,,,,,,,,,,,,,,,,,,,148.15,0.531233333333333
Han22,127,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,,290.89,1.75,3,330.23,1.23,3,,,,,,,,,,,,,,,,,,,39.34,1.52513333333333
Han22,128,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,70,,,,,,,,319.99,0.36,3,473.02,1.24,3,,,,,,,,,,,,,,,,,,,153.03,0.555733333333333
Han22,129,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,190,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,,286.03,0.92,3,311.31,1.29,3,,,,,,,,,,,,,,,,,,,25.28,0.836833333333333
Han22,130,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,,327.79,1.44,3,349.57,1.31,3,,,,,,,,,,,,,,,,,,,21.78,1.26323333333333
Han22,131,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,10,,,,,,,,290.89,1.75,3,312.17,1.37,3,,,,,,,,,,,,,,,,,,,21.28,1.64646666666667
Han22,132,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,90,,,,,,,,327.79,1.44,3,435.31,1.61,3,,,,,,,,,,,,,,,,,,,107.52,1.55523333333333
Han22,133,Guo Lili (2021）,,China,34.2833,108.0333,field,tomato,vegetable,irrigation,525,225,250,100,20,clay loam,1.35,7.35,16.48,0.96,17.1666666666667,10.51,467.2,0.98,60.5527123848516,30,,,,,,,,290.89,1.75,3,373.07,1.89,3,,,,,,,,,,,,,,,,,,,82.18,2.21153333333333
Han22,134,Haque et al. (2021),,Malaysia,3,101.1833,pot,rice,grain,irrigation,525,1.44,121,100,29,clay,1.44,5.14,53.6,4,13.4,8.5,521.1,11.3,46.1,10,4028.1458373,265.402444782185,4,5772.2854878,345.425108160928,4,,33.2904614652893,1.29025986886316,4,47.7048387421488,1.68852177819234,4,,,,,,,,,,,,,,,,,,,14.4143772768595,1.12896908115715
